counterid,day_type,month,day_part,sfmta_count
29,weekday,November,peak_am,592
29,weekday,December,peak_am,548.8125
29,weekday,January,mid,165
29,weekday,February,mid,155.75
29,weekday,March,mid,185.7
29,weekday,April,mid,199.95
29,weekday,May,mid,226.85
29,weekday,June,mid,210.6
29,weekday,July,mid,232.2
29,weekday,August,mid,264.1
29,weekday,September,mid,233.1
29,weekday,October,mid,240.7
29,weekday,November,mid,197.7
29,weekday,December,mid,180.35
29,weekday,January,peak_pm,144.4
29,weekday,February,peak_pm,149.9375
29,weekday,March,peak_pm,190.25
29,weekday,April,peak_pm,198.6875
29,weekday,May,peak_pm,225.6875
29,weekday,June,peak_pm,211.0625
29,weekday,July,peak_pm,218.375
29,weekday,August,peak_pm,257.5625
29,weekday,September,peak_pm,233.375
29,weekday,October,peak_pm,228.4375
29,weekday,November,peak_pm,174.3125
29,weekday,December,peak_pm,146.875
29,weekend,January,late_pm,20.32
29,weekend,February,late_pm,18.25
29,weekend,March,late_pm,21.2
29,weekend,April,late_pm,28.1
29,weekend,May,late_pm,21.1
29,weekend,June,late_pm,31.25
29,weekend,July,late_pm,30.65
29,weekend,August,late_pm,28.6
29,weekend,September,late_pm,30.35
29,weekend,October,late_pm,26
29,weekend,November,late_pm,23.25
29,weekend,December,late_pm,21.3
29,weekend,January,early_am,7.46666666666667
29,weekend,February,early_am,7.04166666666667
29,weekend,March,early_am,9.33333333333333
29,weekend,April,early_am,11.625
29,weekend,May,early_am,11.2916666666667
29,weekend,June,early_am,11.4583333333333
29,weekend,July,early_am,11.5833333333333
29,weekend,August,early_am,11.3333333333333
29,weekend,September,early_am,11.8333333333333
29,weekend,October,early_am,10.75
29,weekend,November,early_am,9
29,weekend,December,early_am,9.20833333333333
29,weekend,January,peak_am,64.9
29,weekend,February,peak_am,71.3125
29,weekend,March,peak_am,68.25
29,weekend,April,peak_am,83.8125
29,weekend,May,peak_am,82.4375
29,weekend,June,peak_am,86.0625
29,weekend,July,peak_am,84.375
29,weekend,August,peak_am,84
29,weekend,September,peak_am,95.0625
29,weekend,October,peak_am,81.25
29,weekend,November,peak_am,64.0625
29,weekend,December,peak_am,56.8125
29,weekend,January,mid,107.68
29,weekend,February,mid,100.9
29,weekend,March,mid,112.65
29,weekend,April,mid,144.3
29,weekend,May,mid,112.75
29,weekend,June,mid,137.9
29,weekend,July,mid,151.35
29,weekend,August,mid,136.6
29,weekend,September,mid,153
29,weekend,October,mid,134.9
29,weekend,November,mid,111.6
29,weekend,December,mid,108.2
29,weekend,January,peak_pm,56
29,weekend,February,peak_pm,58.875
29,weekend,March,peak_pm,67.25
29,weekend,April,peak_pm,81.75
29,weekend,May,peak_pm,67.5625
29,weekend,June,peak_pm,84
29,weekend,July,peak_pm,93
29,weekend,August,peak_pm,85.5625
29,weekend,September,peak_pm,96.125
29,weekend,October,peak_pm,79.75
29,weekend,November,peak_pm,58.5
29,weekend,December,peak_pm,56.375
30,weekday,January,late_pm,49.8
30,weekday,February,late_pm,65.16
30,weekday,March,late_pm,71.8
30,weekday,April,late_pm,69.52
30,weekday,May,late_pm,76.76
30,weekday,June,late_pm,83.8
30,weekday,July,late_pm,77.48
30,weekday,August,late_pm,86.4
30,weekday,September,late_pm,73.48
30,weekday,October,late_pm,71.12
30,weekday,November,late_pm,56.4
30,weekday,December,late_pm,41.6
30,weekday,January,early_am,7.86111111111111
30,weekday,February,early_am,9.46666666666667
30,weekday,March,early_am,9.6
30,weekday,April,early_am,10.8666666666667
30,weekday,May,early_am,12.1333333333333
30,weekday,June,early_am,11
30,weekday,July,early_am,9.6
30,weekday,August,early_am,10.5666666666667
30,weekday,September,early_am,10.1
30,weekday,October,early_am,10.4666666666667
30,weekday,November,early_am,9.33333333333333
30,weekday,December,early_am,6.93333333333333
30,weekday,January,peak_am,44.7083333333333
30,weekday,February,peak_am,46.625
30,weekday,March,peak_am,45
30,weekday,April,peak_am,51.1
30,weekday,May,peak_am,65.35
30,weekday,June,peak_am,62.35
30,weekday,July,peak_am,61.7
30,weekday,August,peak_am,68.5
30,weekday,September,peak_am,63.25
30,weekday,October,peak_am,68.15
30,weekday,November,peak_am,53.65
30,weekday,December,peak_am,45.2
30,weekday,January,mid,92.5666666666667
30,weekday,February,mid,93.86
30,weekday,March,mid,101.2
30,weekday,April,mid,107.2
30,weekday,May,mid,130.72
30,weekday,June,mid,124.92
30,weekday,July,mid,128.64
30,weekday,August,mid,125.72
30,weekday,September,mid,126.84
30,weekday,October,mid,123.44
30,weekday,November,mid,111.12
30,weekday,December,mid,99.72
30,weekday,January,peak_pm,253.666666666667
30,weekday,February,peak_pm,300.425
30,weekday,March,peak_pm,340.45
30,weekday,April,peak_pm,351.4
30,weekday,May,peak_pm,394.6
30,weekday,June,peak_pm,396.75
30,weekday,July,peak_pm,391.3
30,weekday,August,peak_pm,429.8
30,weekday,September,peak_pm,374.1
30,weekday,October,peak_pm,401.35
30,weekday,November,peak_pm,265.5
30,weekday,December,peak_pm,202.25
30,weekend,January,late_pm,10.5
30,weekend,February,late_pm,12.6
30,weekend,March,late_pm,11.84
30,weekend,April,late_pm,14.64
30,weekend,May,late_pm,13.8
30,weekend,June,late_pm,18.16
30,weekend,July,late_pm,16.28
30,weekend,August,late_pm,17.32
30,weekend,September,late_pm,17.48
30,weekend,October,late_pm,15.28
30,weekend,November,late_pm,10.36
30,weekend,December,late_pm,10.2
30,weekend,January,early_am,2.80555555555556
30,weekend,February,early_am,2.9
30,weekend,March,early_am,2.8
30,weekend,April,early_am,3.8
30,weekend,May,early_am,4.26666666666667
30,weekend,June,early_am,3.76666666666667
30,weekend,July,early_am,3.53333333333333
30,weekend,August,early_am,3.56666666666667
30,weekend,September,early_am,3.86666666666667
30,weekend,October,early_am,3.86666666666667
30,weekend,November,early_am,3.3
30,weekend,December,early_am,3.13333333333333
30,weekend,January,peak_am,19.5
30,weekend,February,peak_am,24.35
30,weekend,March,peak_am,18.55
30,weekend,April,peak_am,24.45
30,weekend,May,peak_am,26.95
30,weekend,June,peak_am,30.5
30,weekend,July,peak_am,27.5
30,weekend,August,peak_am,25.95
30,weekend,September,peak_am,27.45
30,weekend,October,peak_am,30.6
30,weekend,November,peak_am,25.1
30,weekend,December,peak_am,17.95
30,weekend,January,mid,56.3666666666667
30,weekend,February,mid,58.76
30,weekend,March,mid,51.28
30,weekend,April,mid,65.12
30,weekend,May,mid,74.6
30,weekend,June,mid,77.88
30,weekend,July,mid,76.36
30,weekend,August,mid,69.36
30,weekend,September,mid,70.2
30,weekend,October,mid,68.16
30,weekend,November,mid,65.88
30,weekend,December,mid,52.64
30,weekend,January,peak_pm,38.2083333333333
30,weekend,February,peak_pm,43.1
30,weekend,March,peak_pm,45.6
30,weekend,April,peak_pm,61.05
30,weekend,May,peak_pm,64.75
30,weekend,June,peak_pm,63.8
30,weekend,July,peak_pm,64.45
30,weekend,August,peak_pm,61.55
30,weekend,September,peak_pm,63.35
30,weekend,October,peak_pm,70.15
30,weekend,November,peak_pm,40.9
30,weekend,December,peak_pm,36.9
48,weekday,January,late_pm,301.25
48,weekday,February,late_pm,273.333333333333
48,weekday,March,late_pm,469.230769230769
48,weekday,April,late_pm,611.2
48,weekday,May,late_pm,558.875
48,weekday,June,late_pm,555.5
48,weekday,July,late_pm,595.666666666667
48,weekday,August,late_pm,630.4
48,weekday,September,late_pm,609.1
48,weekday,October,late_pm,557.666666666667
48,weekday,November,late_pm,575
48,weekday,December,late_pm,499.230769230769
48,weekday,January,early_am,132.85
48,weekday,February,early_am,160.166666666667
48,weekday,March,early_am,113.5
48,weekday,April,early_am,189.833333333333
48,weekday,May,early_am,205.791666666667
48,weekday,June,early_am,165.791666666667
48,weekday,July,early_am,159.541666666667
48,weekday,August,early_am,165.833333333333
48,weekday,September,early_am,161.375
48,weekday,October,early_am,153.777777777778
48,weekday,November,early_am,143.555555555556
48,weekday,December,early_am,96.2222222222222
48,weekday,January,peak_am,449.1875
48,weekday,February,peak_am,454.78125
48,weekday,March,peak_am,547.538461538462
48,weekday,April,peak_am,815.3
48,weekday,May,peak_am,772.8
48,weekday,June,peak_am,784.75
48,weekday,July,peak_am,695.833333333333
48,weekday,August,peak_am,725.6
48,weekday,September,peak_am,760
48,weekday,October,peak_am,754.8
48,weekday,November,peak_am,775.6
48,weekday,December,peak_am,523.083333333333
48,weekday,January,mid,434
48,weekday,February,mid,533.433333333333
48,weekday,March,mid,506.142857142857
48,weekday,April,mid,
48,weekday,May,mid,
48,weekday,June,mid,
48,weekday,July,mid,
48,weekday,August,mid,
48,weekday,September,mid,
48,weekday,October,mid,
48,weekday,November,mid,887.333333333333
48,weekday,December,mid,638.888888888889
48,weekday,January,peak_pm,0
48,weekday,February,peak_pm,0
48,weekday,March,peak_pm,858
48,weekday,April,peak_pm,
48,weekday,May,peak_pm,
48,weekday,June,peak_pm,
48,weekday,July,peak_pm,
48,weekday,August,peak_pm,
48,weekday,September,peak_pm,
48,weekday,October,peak_pm,
48,weekday,November,peak_pm,
48,weekday,December,peak_pm,
48,weekend,January,late_pm,170.105263157895
48,weekend,February,late_pm,182.85
48,weekend,March,late_pm,165.25
48,weekend,April,late_pm,265.05
48,weekend,May,late_pm,210.15
48,weekend,June,late_pm,248.65
48,weekend,July,late_pm,253.3
48,weekend,August,late_pm,221.2
48,weekend,September,late_pm,241.6
48,weekend,October,late_pm,244.733333333333
48,weekend,November,late_pm,180.866666666667
48,weekend,December,late_pm,142.866666666667
48,weekend,January,early_am,106.869565217391
48,weekend,February,early_am,141.291666666667
48,weekend,March,early_am,38.7916666666667
48,weekend,April,early_am,89.0416666666667
48,weekend,May,early_am,53.8333333333333
48,weekend,June,early_am,56.375
48,weekend,July,early_am,64.7083333333333
48,weekend,August,early_am,53.625
48,weekend,September,early_am,56.5833333333333
48,weekend,October,early_am,61.7777777777778
48,weekend,November,early_am,48.3888888888889
48,weekend,December,early_am,37.7777777777778
48,weekend,January,peak_am,112.5
48,weekend,February,peak_am,139
48,weekend,March,peak_am,196.5
48,weekend,April,peak_am,280.4375
48,weekend,May,peak_am,272.625
48,weekend,June,peak_am,296.75
48,weekend,July,peak_am,345.1875
48,weekend,August,peak_am,302.75
48,weekend,September,peak_am,310.0625
48,weekend,October,peak_am,296
48,weekend,November,peak_am,205.333333333333
48,weekend,December,peak_am,152.833333333333
48,weekend,January,mid,243.35
48,weekend,February,mid,287.65
48,weekend,March,mid,463.8
48,weekend,April,mid,631.4
48,weekend,May,mid,578.15
48,weekend,June,mid,637.75
48,weekend,July,mid,742.75
48,weekend,August,mid,658
48,weekend,September,mid,681
48,weekend,October,mid,690.6
48,weekend,November,mid,475.6
48,weekend,December,mid,375.733333333333
48,weekend,January,peak_pm,254.6875
48,weekend,February,peak_pm,305.75
48,weekend,March,peak_pm,432.8125
48,weekend,April,peak_pm,598.25
48,weekend,May,peak_pm,519.875
48,weekend,June,peak_pm,559.8125
48,weekend,July,peak_pm,626.4375
48,weekend,August,peak_pm,566.625
48,weekend,September,peak_pm,601.125
48,weekend,October,peak_pm,627.25
48,weekend,November,peak_pm,431.166666666667
48,weekend,December,peak_pm,315.416666666667
53,weekday,January,late_pm,488
53,weekday,February,late_pm,539.333333333333
53,weekday,March,late_pm,625
53,weekday,April,late_pm,633
53,weekday,May,late_pm,577.333333333333
53,weekday,June,late_pm,525
53,weekday,July,late_pm,662.5
53,weekday,August,late_pm,504
53,weekday,September,late_pm,736
53,weekday,October,late_pm,607
53,weekday,November,late_pm,628.5
53,weekday,December,late_pm,567
53,weekday,January,early_am,126.666666666667
53,weekday,February,early_am,125
53,weekday,March,early_am,201
53,weekday,April,early_am,170.166666666667
53,weekday,May,early_am,128.166666666667
53,weekday,June,early_am,227.5
53,weekday,July,early_am,209.666666666667
53,weekday,August,early_am,216
53,weekday,September,early_am,212.5
53,weekday,October,early_am,172.666666666667
53,weekday,November,early_am,199.666666666667
53,weekday,December,early_am,152
53,weekday,January,peak_am,754.25
53,weekday,February,peak_am,704.25
53,weekday,March,peak_am,727
53,weekday,April,peak_am,767
53,weekday,May,peak_am,764.5
53,weekday,June,peak_am,912
53,weekday,July,peak_am,780
53,weekday,August,peak_am,903
53,weekday,September,peak_am,884
53,weekday,October,peak_am,728
53,weekday,November,peak_am,752
53,weekday,December,peak_am,769.25
53,weekday,January,mid,902
53,weekday,February,mid,834.5
53,weekday,March,mid,
53,weekday,April,mid,
53,weekday,May,mid,943.5
53,weekday,June,mid,
53,weekday,July,mid,
53,weekday,August,mid,
53,weekday,September,mid,
53,weekday,October,mid,
53,weekday,November,mid,
53,weekday,December,mid,
53,weekday,January,peak_pm,
53,weekday,February,peak_pm,
53,weekday,March,peak_pm,
53,weekday,April,peak_pm,
53,weekday,May,peak_pm,
53,weekday,June,peak_pm,
53,weekday,July,peak_pm,
53,weekday,August,peak_pm,
53,weekday,September,peak_pm,
53,weekday,October,peak_pm,
53,weekday,November,peak_pm,
53,weekday,December,peak_pm,
53,weekend,January,late_pm,141
53,weekend,February,late_pm,164.4
53,weekend,March,late_pm,182.2
53,weekend,April,late_pm,259.4
53,weekend,May,late_pm,161
53,weekend,June,late_pm,287.4
53,weekend,July,late_pm,324.8
53,weekend,August,late_pm,247.4
53,weekend,September,late_pm,261.4
53,weekend,October,late_pm,268.2
53,weekend,November,late_pm,197.8
53,weekend,December,late_pm,193.8
53,weekend,January,early_am,47.1666666666667
53,weekend,February,early_am,48.5
53,weekend,March,early_am,49.6666666666667
53,weekend,April,early_am,69
53,weekend,May,early_am,36.6666666666667
53,weekend,June,early_am,74.3333333333333
53,weekend,July,early_am,89.8333333333333
53,weekend,August,early_am,68
53,weekend,September,early_am,69
53,weekend,October,early_am,82.5
53,weekend,November,early_am,55.1666666666667
53,weekend,December,early_am,57.5
53,weekend,January,peak_am,171.25
53,weekend,February,peak_am,214
53,weekend,March,peak_am,239.75
53,weekend,April,peak_am,338.25
53,weekend,May,peak_am,201.25
53,weekend,June,peak_am,353
53,weekend,July,peak_am,456
53,weekend,August,peak_am,338.25
53,weekend,September,peak_am,356.5
53,weekend,October,peak_am,357.5
53,weekend,November,peak_am,205.5
53,weekend,December,peak_am,198.75
53,weekend,January,mid,409.6
53,weekend,February,mid,466.6
53,weekend,March,mid,534.6
53,weekend,April,mid,787
53,weekend,May,mid,389.8
53,weekend,June,mid,706.4
53,weekend,July,mid,920.8
53,weekend,August,mid,723
53,weekend,September,mid,782.6
53,weekend,October,mid,780.4
53,weekend,November,mid,464.4
53,weekend,December,mid,485.4
53,weekend,January,peak_pm,349
53,weekend,February,peak_pm,406.5
53,weekend,March,peak_pm,490.75
53,weekend,April,peak_pm,675.25
53,weekend,May,peak_pm,354.25
53,weekend,June,peak_pm,619
53,weekend,July,peak_pm,751.5
53,weekend,August,peak_pm,619.75
53,weekend,September,peak_pm,634.25
53,weekend,October,peak_pm,710.5
53,weekend,November,peak_pm,436.25
53,weekend,December,peak_pm,411
52,weekday,January,late_pm,456.777777777778
52,weekday,February,late_pm,400.571428571429
52,weekday,March,late_pm,543
52,weekday,April,late_pm,435.428571428572
52,weekday,May,late_pm,504
52,weekday,June,late_pm,565
52,weekday,July,late_pm,509
52,weekday,August,late_pm,402.8
52,weekday,September,late_pm,562.3
52,weekday,October,late_pm,530.3
52,weekday,November,late_pm,469.3
52,weekday,December,late_pm,362.8
52,weekday,January,early_am,167.1
52,weekday,February,early_am,176.7
52,weekday,March,early_am,218.6
52,weekday,April,early_am,196
52,weekday,May,early_am,197.6
52,weekday,June,early_am,210.5
52,weekday,July,early_am,173.1
52,weekday,August,early_am,291.4
52,weekday,September,early_am,197.2
52,weekday,October,early_am,194.3
52,weekday,November,early_am,178.7
52,weekday,December,early_am,144.8
52,weekday,January,peak_am,
52,weekday,February,peak_am,
52,weekday,March,peak_am,
52,weekday,April,peak_am,
52,weekday,May,peak_am,
52,weekday,June,peak_am,
52,weekday,July,peak_am,
52,weekday,August,peak_am,
52,weekday,September,peak_am,
52,weekday,October,peak_am,
52,weekday,November,peak_am,
52,weekday,December,peak_am,
52,weekday,January,mid,
52,weekday,February,mid,997
52,weekday,March,mid,
52,weekday,April,mid,
52,weekday,May,mid,
52,weekday,June,mid,
52,weekday,July,mid,
52,weekday,August,mid,911.333333333333
52,weekday,September,mid,
52,weekday,October,mid,
52,weekday,November,mid,
52,weekday,December,mid,
52,weekday,January,peak_pm,839.5
52,weekday,February,peak_pm,865.5
52,weekday,March,peak_pm,
52,weekday,April,peak_pm,912
52,weekday,May,peak_pm,
52,weekday,June,peak_pm,
52,weekday,July,peak_pm,
52,weekday,August,peak_pm,633.5
52,weekday,September,peak_pm,
52,weekday,October,peak_pm,
52,weekday,November,peak_pm,976.5
52,weekday,December,peak_pm,801
52,weekend,January,late_pm,182.4
52,weekend,February,late_pm,283.2
52,weekend,March,late_pm,274.333333333333
52,weekend,April,late_pm,276.6
52,weekend,May,late_pm,263.1
52,weekend,June,late_pm,309.8
52,weekend,July,late_pm,298.1
52,weekend,August,late_pm,125.8
52,weekend,September,late_pm,188.5
52,weekend,October,late_pm,205.4
52,weekend,November,late_pm,130.1
52,weekend,December,late_pm,132.5
52,weekend,January,early_am,61.0833333333333
52,weekend,February,early_am,56.0833333333333
52,weekend,March,early_am,53.5
52,weekend,April,early_am,79.3333333333333
52,weekend,May,early_am,73.25
52,weekend,June,early_am,68.8333333333333
52,weekend,July,early_am,74.25
52,weekend,August,early_am,85.6666666666667
52,weekend,September,early_am,65.1666666666667
52,weekend,October,early_am,65.4166666666667
52,weekend,November,early_am,48.5833333333333
52,weekend,December,early_am,52.1666666666667
52,weekend,January,peak_am,349.375
52,weekend,February,peak_am,396.25
52,weekend,March,peak_am,354.25
52,weekend,April,peak_am,522.75
52,weekend,May,peak_am,481.75
52,weekend,June,peak_am,469.125
52,weekend,July,peak_am,500.75
52,weekend,August,peak_am,507.875
52,weekend,September,peak_am,411.625
52,weekend,October,peak_am,407.75
52,weekend,November,peak_am,303.125
52,weekend,December,peak_am,323.625
52,weekend,January,mid,577
52,weekend,February,mid,588.428571428571
52,weekend,March,mid,655.1
52,weekend,April,mid,827.333333333333
52,weekend,May,mid,710.5
52,weekend,June,mid,727.3
52,weekend,July,mid,796.1
52,weekend,August,mid,435.8
52,weekend,September,mid,692.4
52,weekend,October,mid,700.1
52,weekend,November,mid,496.8
52,weekend,December,mid,542.2
52,weekend,January,peak_pm,470.142857142857
52,weekend,February,peak_pm,323.75
52,weekend,March,peak_pm,580
52,weekend,April,peak_pm,590.6
52,weekend,May,peak_pm,606.571428571429
52,weekend,June,peak_pm,650.75
52,weekend,July,peak_pm,759.571428571429
52,weekend,August,peak_pm,324.875
52,weekend,September,peak_pm,585.625
52,weekend,October,peak_pm,599
52,weekend,November,peak_pm,336.75
52,weekend,December,peak_pm,388.75
47,weekday,January,late_pm,395.1
47,weekday,February,late_pm,407.4
47,weekday,March,late_pm,490.5
47,weekday,April,late_pm,516
47,weekday,May,late_pm,562.1
47,weekday,June,late_pm,566.2
47,weekday,July,late_pm,487.85
47,weekday,August,late_pm,468.2
47,weekday,September,late_pm,384.6
47,weekday,October,late_pm,528.533333333333
47,weekday,November,late_pm,473.866666666667
47,weekday,December,late_pm,392.466666666667
47,weekday,January,early_am,166.25
47,weekday,February,early_am,160.175
47,weekday,March,early_am,187.1
47,weekday,April,early_am,186.45
47,weekday,May,early_am,208.6
47,weekday,June,early_am,213.65
47,weekday,July,early_am,190.5
47,weekday,August,early_am,190
47,weekday,September,early_am,173.952380952381
47,weekday,October,early_am,199.866666666667
47,weekday,November,early_am,196.866666666667
47,weekday,December,early_am,160.4
47,weekday,January,peak_am,
47,weekday,February,peak_am,
47,weekday,March,peak_am,
47,weekday,April,peak_am,
47,weekday,May,peak_am,
47,weekday,June,peak_am,
47,weekday,July,peak_am,
47,weekday,August,peak_am,
47,weekday,September,peak_am,
47,weekday,October,peak_am,
47,weekday,November,peak_am,
47,weekday,December,peak_am,
47,weekday,January,mid,
47,weekday,February,mid,963
47,weekday,March,mid,
47,weekday,April,mid,
47,weekday,May,mid,
47,weekday,June,mid,
47,weekday,July,mid,
47,weekday,August,mid,793.428571428572
47,weekday,September,mid,590.75
47,weekday,October,mid,997
47,weekday,November,mid,
47,weekday,December,mid,
47,weekday,January,peak_pm,804.75
47,weekday,February,peak_pm,772.125
47,weekday,March,peak_pm,917
47,weekday,April,peak_pm,905
47,weekday,May,peak_pm,
47,weekday,June,peak_pm,
47,weekday,July,peak_pm,923
47,weekday,August,peak_pm,809.428571428571
47,weekday,September,peak_pm,650.875
47,weekday,October,peak_pm,805
47,weekday,November,peak_pm,904
47,weekday,December,peak_pm,837
47,weekend,January,late_pm,130
47,weekend,February,late_pm,141.1
47,weekend,March,late_pm,152.75
47,weekend,April,late_pm,188.6
47,weekend,May,late_pm,169.3
47,weekend,June,late_pm,214.7
47,weekend,July,late_pm,157
47,weekend,August,late_pm,136.6
47,weekend,September,late_pm,160.15
47,weekend,October,late_pm,200.2
47,weekend,November,late_pm,142.333333333333
47,weekend,December,late_pm,150.333333333333
47,weekend,January,early_am,54.5416666666667
47,weekend,February,early_am,50.9166666666667
47,weekend,March,early_am,58.9583333333333
47,weekend,April,early_am,68.6666666666667
47,weekend,May,early_am,67.7916666666667
47,weekend,June,early_am,80.7083333333333
47,weekend,July,early_am,59.8333333333333
47,weekend,August,early_am,50.5416666666667
47,weekend,September,early_am,63.0416666666667
47,weekend,October,early_am,68.4444444444445
47,weekend,November,early_am,55.5
47,weekend,December,early_am,65.8333333333333
47,weekend,January,peak_am,324.5
47,weekend,February,peak_am,369.75
47,weekend,March,peak_am,378.1875
47,weekend,April,peak_am,476.6875
47,weekend,May,peak_am,421.5625
47,weekend,June,peak_am,505.9375
47,weekend,July,peak_am,387
47,weekend,August,peak_am,317.625
47,weekend,September,peak_am,417.625
47,weekend,October,peak_am,449.833333333333
47,weekend,November,peak_am,363.5
47,weekend,December,peak_am,378.333333333333
47,weekend,January,mid,573.35
47,weekend,February,mid,609.3
47,weekend,March,mid,614.5
47,weekend,April,mid,739.9
47,weekend,May,mid,633.8
47,weekend,June,mid,765.2
47,weekend,July,mid,579.05
47,weekend,August,mid,474
47,weekend,September,mid,621
47,weekend,October,mid,709
47,weekend,November,mid,569.733333333333
47,weekend,December,mid,641.133333333333
47,weekend,January,peak_pm,366.6875
47,weekend,February,peak_pm,426.625
47,weekend,March,peak_pm,475.6875
47,weekend,April,peak_pm,573.5625
47,weekend,May,peak_pm,495.375
47,weekend,June,peak_pm,586.6875
47,weekend,July,peak_pm,484.0625
47,weekend,August,peak_pm,367.125
47,weekend,September,peak_pm,495.6875
47,weekend,October,peak_pm,583.25
47,weekend,November,peak_pm,379.5
47,weekend,December,peak_pm,419.916666666667
73,weekday,January,late_pm,64.1
73,weekday,February,late_pm,76.3
73,weekday,March,late_pm,125
73,weekday,April,late_pm,125.1
73,weekday,May,late_pm,143
73,weekday,June,late_pm,129.9
73,weekday,July,late_pm,86.1
73,weekday,August,late_pm,146.2
73,weekday,September,late_pm,56.4
73,weekday,October,late_pm,
73,weekday,November,late_pm,
73,weekday,December,late_pm,
73,weekday,January,early_am,27.1666666666667
73,weekday,February,early_am,28.0833333333333
73,weekday,March,early_am,46.6666666666667
73,weekday,April,early_am,42.0833333333333
73,weekday,May,early_am,52
73,weekday,June,early_am,37.5833333333333
73,weekday,July,early_am,26.5
73,weekday,August,early_am,59.3333333333333
73,weekday,September,early_am,21.1666666666667
73,weekday,October,early_am,
73,weekday,November,early_am,
73,weekday,December,early_am,
73,weekday,January,peak_am,129.875
73,weekday,February,peak_am,161.5
73,weekday,March,peak_am,240.375
73,weekday,April,peak_am,240.125
73,weekday,May,peak_am,257.375
73,weekday,June,peak_am,211.25
73,weekday,July,peak_am,165.875
73,weekday,August,peak_am,263.25
73,weekday,September,peak_am,113.25
73,weekday,October,peak_am,
73,weekday,November,peak_am,
73,weekday,December,peak_am,
73,weekday,January,mid,136
73,weekday,February,mid,185.1
73,weekday,March,mid,242.8
73,weekday,April,mid,245.6
73,weekday,May,mid,251.9
73,weekday,June,mid,227
73,weekday,July,mid,198
73,weekday,August,mid,268
73,weekday,September,mid,140.8
73,weekday,October,mid,
73,weekday,November,mid,
73,weekday,December,mid,
73,weekday,January,peak_pm,545
73,weekday,February,peak_pm,593.6
73,weekday,March,peak_pm,769.333333333333
73,weekday,April,peak_pm,807
73,weekday,May,peak_pm,834
73,weekday,June,peak_pm,722.666666666667
73,weekday,July,peak_pm,572.333333333333
73,weekday,August,peak_pm,978
73,weekday,September,peak_pm,651.75
73,weekday,October,peak_pm,
73,weekday,November,peak_pm,
73,weekday,December,peak_pm,
73,weekend,January,late_pm,9.3
73,weekend,February,late_pm,11.6
73,weekend,March,late_pm,11.5
73,weekend,April,late_pm,17.1
73,weekend,May,late_pm,18.9
73,weekend,June,late_pm,18.8
73,weekend,July,late_pm,16.1
73,weekend,August,late_pm,16.2
73,weekend,September,late_pm,6.8
73,weekend,October,late_pm,
73,weekend,November,late_pm,
73,weekend,December,late_pm,
73,weekend,January,early_am,5.5
73,weekend,February,early_am,4.75
73,weekend,March,early_am,4.66666666666667
73,weekend,April,early_am,9.33333333333333
73,weekend,May,early_am,7.91666666666667
73,weekend,June,early_am,19.5833333333333
73,weekend,July,early_am,7.08333333333333
73,weekend,August,early_am,15.1666666666667
73,weekend,September,early_am,2.16666666666667
73,weekend,October,early_am,
73,weekend,November,early_am,
73,weekend,December,early_am,
73,weekend,January,peak_am,99.25
73,weekend,February,peak_am,113.625
73,weekend,March,peak_am,113.5
73,weekend,April,peak_am,213.25
73,weekend,May,peak_am,166.625
73,weekend,June,peak_am,150.375
73,weekend,July,peak_am,145.25
73,weekend,August,peak_am,151
73,weekend,September,peak_am,73
73,weekend,October,peak_am,
73,weekend,November,peak_am,
73,weekend,December,peak_am,
73,weekend,January,mid,124.6
73,weekend,February,mid,160.3
73,weekend,March,mid,129.8
73,weekend,April,mid,224.2
73,weekend,May,mid,212.3
73,weekend,June,mid,198.6
73,weekend,July,mid,176
73,weekend,August,mid,183.2
73,weekend,September,mid,92
73,weekend,October,mid,
73,weekend,November,mid,
73,weekend,December,mid,
73,weekend,January,peak_pm,51.25
73,weekend,February,peak_pm,73.375
73,weekend,March,peak_pm,70
73,weekend,April,peak_pm,139.625
73,weekend,May,peak_pm,130.375
73,weekend,June,peak_pm,113.125
73,weekend,July,peak_pm,119.375
73,weekend,August,peak_pm,107.25
73,weekend,September,peak_pm,49.5
73,weekend,October,peak_pm,
73,weekend,November,peak_pm,
73,weekend,December,peak_pm,
72,weekday,January,late_pm,14.1
72,weekday,February,late_pm,22.2
72,weekday,March,late_pm,37.7
72,weekday,April,late_pm,41.1
72,weekday,May,late_pm,51.2
72,weekday,June,late_pm,54.2
72,weekday,July,late_pm,51.5
72,weekday,August,late_pm,37.9
72,weekday,September,late_pm,32.1
72,weekday,October,late_pm,15.9
72,weekday,November,late_pm,12.5
72,weekday,December,late_pm,9.4
72,weekday,January,early_am,30.3333333333333
72,weekday,February,early_am,46.6666666666667
72,weekday,March,early_am,55.1666666666667
72,weekday,April,early_am,62
72,weekday,May,early_am,67.5
72,weekday,June,early_am,67.3333333333333
72,weekday,July,early_am,57.9166666666667
72,weekday,August,early_am,47.25
72,weekday,September,early_am,31.9166666666667
72,weekday,October,early_am,25.75
72,weekday,November,early_am,26.1666666666667
72,weekday,December,early_am,18.9166666666667
72,weekday,January,peak_am,309.428571428571
72,weekday,February,peak_am,332.8
72,weekday,March,peak_am,532.75
72,weekday,April,peak_am,500.5
72,weekday,May,peak_am,523.6
72,weekday,June,peak_am,549
72,weekday,July,peak_am,526.75
72,weekday,August,peak_am,394.75
72,weekday,September,peak_am,350
72,weekday,October,peak_am,231
